,epoch,total time,train loss,val loss,test loss,train Precision,val Precision,test Precision,train Recall,val Recall,test Recall,train F1,val F1,test F1,train ROC,val ROC,test ROC,train Jaccard Score,val Jaccard Score,test Jaccard Score,train Confusion Matrix,val Confusion Matrix,test Confusion Matrix
15,15,399.8485703468323,0.15491522473859645,0.4603733068642517,0.4424765577229361,0.960913549969344,0.7968574635241302,0.8059310946358482,0.9673636293495872,0.9969755886800605,0.9978401727861771,0.9641278019147218,0.8857540425123555,0.8916767189384801,0.9536623903414014,0.8046018352101687,0.815943112708878,0.9307401083809665,0.7949358367065713,0.8045276447540269,"[[15969  1020]
 [  846 25076]]","[[3715 2353]
 [  28 9230]]","[[ 771  445]
 [   4 1848]]"
16,16,424.7608411312103,0.14772718517287148,0.3267277461166183,0.29314721437791985,0.963779225756995,0.9731518481518482,0.979767014101778,0.9700254609983797,0.8417584791531648,0.8628509719222462,0.9668922556333154,0.9026989459052474,0.9175997703129486,0.9572006167785471,0.9031633529582567,0.9178564070137546,0.9359065024007146,0.822653858334213,0.8477453580901857,"[[16044   945]
 [  777 25145]]","[[5853  215]
 [1465 7793]]","[[1183   33]
 [ 254 1598]]"
17,17,449.74546790122986,0.14494740472929107,0.25413526967167854,0.2374420128762722,0.9643391234326469,0.9094532447623914,0.9184726522187823,0.9701797700794692,0.9612227262907755,0.9611231101511879,0.9672506297955809,0.9346216457490941,0.9393139841688655,0.9577192334416418,0.9076054303833575,0.9155944498124361,0.9365782809474155,0.8772673501577287,0.8855721393034826,"[[16059   930]
 [  773 25149]]","[[5182  886]
 [ 359 8899]]","[[1058  158]
 [  72 1780]]"
18,18,474.8886339664459,0.14368541121837639,0.2433637433995803,0.23095416650176048,0.964256981956097,0.9738182679777277,0.9781323877068558,0.9709898927551887,0.8878807517822424,0.8936285097192225,0.967611725132148,0.9288660376292446,0.9339729119638827,0.9580360023549915,0.9257300924369353,0.9316004390701376,0.9372556320983058,0.8671800822871611,0.876124933827422,"[[16056   933]
 [  752 25170]]","[[5847  221]
 [1038 8220]]","[[1179   37]
 [ 197 1655]]"
19,19,499.9055116176605,0.137926462638591,0.23915276067952315,0.23457226591805616,0.9669092301800076,0.9535488245931284,0.9562043795620438,0.9739217652958877,0.9113199395117736,0.9195464362850972,0.9704028290282903,0.9319562575941677,0.9375172034131571,0.9615326643890706,0.9217937864994596,0.927700849721496,0.9425072799223475,0.8725824800910125,0.8823834196891192,"[[16125   864]
 [  676 25246]]","[[5657  411]
 [ 821 8437]]","[[1138   78]
 [ 149 1703]]"
20,20,524.8814415931702,0.13772282301492633,0.18803694508969784,0.18079026229679585,0.9670376055257099,0.9558566433566433,0.9611171960569551,0.9721857881336317,0.9449125081011017,0.9476241900647948,0.9696048632218845,0.9503530689842477,0.9543230016313213,0.9608118298487924,0.9391668671026272,0.944618016085029,0.9410029498525073,0.9054026081556613,0.9126365054602185,"[[16130   859]
 [  721 25201]]","[[5664  404]
 [ 510 8748]]","[[1145   71]
 [  97 1755]]"
21,21,550.0474283695221,0.13412234546350582,0.9364476033796867,0.8963371835028132,0.9686721116607232,0.9852707006369427,0.9854227405247813,0.9745390016202453,0.5346727154893065,0.5475161987041036,0.9715967000634603,0.6931802268589833,0.7039222492190211,0.963224530535239,0.7612387967690435,0.7675903361941572,0.9447623321739781,0.5304329189884269,0.5431173004820568,"[[16172   817]
 [  660 25262]]","[[5994   74]
 [4308 4950]]","[[1201   15]
 [ 838 1014]]"
22,22,574.9474210739136,0.13641413498581165,0.4900800302003821,0.48194767100115615,0.9677147239263804,0.7977586656241855,0.8017505470459518,0.9736131471337088,0.991898898250162,0.9892008639308856,0.9706549748086613,0.8842987144301603,0.885665941503505,0.9620258330877209,0.8041234768113038,0.8083339845970219,0.9429831116425048,0.792594510616261,0.7947939262472885,"[[16147   842]
 [  684 25238]]","[[3740 2328]
 [  75 9183]]","[[ 763  453]
 [  20 1832]]"
23,23,600.0538494586945,0.13372854930570438,0.2746669912089904,0.2836947211374839,0.9686697089389117,0.9225458468176915,0.9242093784078517,0.9744618470797006,0.9237416288615252,0.9152267818574514,0.9715571453297179,0.9231433506044905,0.9196961475854585,0.9631859532649666,0.9027079930728192,0.9004587856655677,0.9446875350611467,0.8572574178027266,0.8513309894525364,"[[16172   817]
 [  662 25260]]","[[5350  718]
 [ 706 8552]]","[[1077  139]
 [ 157 1695]]"
24,24,625.056706905365,0.1302048228459344,0.3842969820524255,0.38434584097315866,0.9700003836268078,0.8313385107354957,0.8310502283105022,0.9754262788365096,0.9828256642903435,0.9827213822894169,0.9727057646809902,0.9007573132703064,0.9005442850074221,0.9646982474293206,0.8393034056455013,0.8392225332499716,0.9468618933493109,0.8194344380403458,0.819081908190819,"[[16207   782]
 [  637 25285]]","[[4222 1846]
 [ 159 9099]]","[[ 846  370]
 [  32 1820]]"
25,25,650.1152868270874,0.12911660727556973,0.3163524198035399,0.29972260010739166,0.9699314360133298,0.8711072664359861,0.8739739256397876,0.9768536378365866,0.9789371354504213,0.9773218142548596,0.9733802302562032,0.9218797680805615,0.9227631914351262,0.9653236345048493,0.8789708749104447,0.8813418281800613,0.94814093683304,0.855080667987546,0.8566019876952201,"[[16204   785]
 [  600 25322]]","[[4727 1341]
 [ 195 9063]]","[[ 955  261]
 [  42 1810]]"
26,26,675.2256183624268,0.12882410502061248,0.1998904117072622,0.2029711197440823,0.9707178720631635,0.9463231347289318,0.9488697524219591,0.9770465241879485,0.952149492330957,0.9519438444924406,0.9738719166362255,0.9492273730684326,0.9504043126684636,0.9660381246521001,0.9348750098437909,0.9369094222462203,0.9490744210447426,0.9033613445378151,0.9054956343091937,"[[16225   764]
 [  595 25327]]","[[5568  500]
 [ 443 8815]]","[[1121   95]
 [  89 1763]]"
27,27,700.1584224700928,0.12463992239818686,0.3099304294213653,0.2987533140306671,0.9721081910608095,0.9753269183320997,0.9815384615384616,0.9774708741609444,0.8539641391229207,0.8612311015118791,0.974782157077731,0.9106196728864318,0.9174575783721599,0.9673392395408877,0.9105021750327853,0.91828002444015,0.9508049082517167,0.8359061112285896,0.8475026567481403,"[[16262   727]
 [  584 25338]]","[[5868  200]
 [1352 7906]]","[[1186   30]
 [ 257 1595]]"
28,28,725.1924338340759,0.12426541115911234,0.6585742471118768,0.6201870913306872,0.973600276678323,0.9735634003482666,0.9732824427480916,0.9773937196203997,0.6642903434867142,0.6884449244060475,0.9754933102319762,0.7897271268057785,0.8064516129032258,0.9684778945974151,0.8183844598119135,0.8298310148346026,0.9521590439325041,0.6525198938992043,0.6756756756756757,"[[16302   687]
 [  586 25336]]","[[5901  167]
 [3108 6150]]","[[1181   35]
 [ 577 1275]]"
29,29,750.1245517730713,0.1220332406727331,0.21877230654160182,0.21469706979890665,0.9726310947562098,0.9594067135050741,0.9643255295429208,0.9788596558907492,0.929250378051415,0.9341252699784017,0.9757354354931744,0.944087791495199,0.9489851892484915,0.968416230912,0.934631780983519,0.9407468455155168,0.9526205135906293,0.8940968613593847,0.9029227557411273,"[[16275   714]
 [  548 25374]]","[[5704  364]
 [ 655 8603]]","[[1152   64]
 [ 122 1730]]"
