,epoch,total time,train loss,val loss,test loss,train Precision,val Precision,test Precision,train Recall,val Recall,test Recall,train F1,val F1,test F1,train ROC,val ROC,test ROC,train Jaccard Score,val Jaccard Score,test Jaccard Score,train Confusion Matrix,val Confusion Matrix,test Confusion Matrix
0,0,586.8349280357361,0.4330039592903285,0.38673357938726743,0.37383260764181614,0.8189220769736362,0.8421052631578947,0.8496868475991649,0.8651724403981175,0.8917692806221647,0.8790496760259179,0.8414121707811211,0.8662259993704753,0.8641188959660298,0.7866388424840666,0.8183302566591377,0.8211037853813801,0.7262394352514491,0.7640199888950583,0.7607476635514019,"[[12030  4959]
 [ 3495 22427]]","[[4520 1548]
 [1002 8256]]","[[ 928  288]
 [ 224 1628]]"
1,1,622.883852481842,0.3846925888210535,0.3747228485842546,0.3685538625965516,0.846360482035593,0.8404704463208685,0.8496395468589083,0.8751253761283851,0.9031108230719378,0.8909287257019438,0.860502607871029,0.8706654170571696,0.8697944122298366,0.816366620020164,0.8207874484509327,0.8253985733772877,0.7551597869507324,0.7709543568464731,0.769589552238806,"[[12871  4118]
 [ 3237 22685]]","[[4481 1587]
 [ 897 8361]]","[[ 924  292]
 [ 202 1650]]"
2,2,659.2291421890259,0.3768493864419205,0.36920764421423274,0.3689597863703966,0.8514197831876664,0.8466163880962088,0.8521603331598125,0.8756268806419257,0.8972780298120544,0.8839092872570194,0.8633536828892566,0.8712113266911379,0.8677445003975616,0.8212380091596232,0.8246278085777478,0.8251783278390361,0.7595622929424757,0.7718108334107591,0.7663857677902621,"[[13028  3961]
 [ 3224 22698]]","[[4563 1505]
 [ 951 8307]]","[[ 932  284]
 [ 215 1637]]"
3,3,695.5668103694916,0.3719456446844907,0.3732621776560942,0.3678654016306003,0.8559465882086681,0.850113005958496,0.8578199052132701,0.8753954170202917,0.8938215597321235,0.8795896328293736,0.8655617645376004,0.8714195450716091,0.8685683817648627,0.8253014521089451,0.8266899492793774,0.8287750795725815,0.7629871221546014,0.7721377251096389,0.7676720075400566,"[[13170  3819]
 [ 3230 22692]]","[[4609 1459]
 [ 983 8275]]","[[ 946  270]
 [ 223 1629]]"
4,4,732.1391360759735,0.3712409756456812,0.3705963191886743,0.3694947523375352,0.8521475151787722,0.859523307319131,0.8727569331158238,0.8771313941825476,0.8803197234823936,0.8666306695464363,0.864458976503688,0.8697972251867663,0.8696830127336765,0.822461158860654,0.8304037641802213,0.8370982295100602,0.7612749857702481,0.7695939565627951,0.7694151486097794,"[[13044  3945]
 [ 3185 22737]]","[[4736 1332]
 [1108 8150]]","[[ 982  234]
 [ 247 1605]]"
5,5,768.6224589347839,0.37144393966134104,0.3776187530408303,0.359610078856349,0.8555153161309793,0.8500976060824,0.8648648648648649,0.8748553352364786,0.8937135450421257,0.8812095032397408,0.8650772458516117,0.8713601179506082,0.8729606846750468,0.8247076723271687,0.8266359419343785,0.8357527779356598,0.7622344716321592,0.7720444154147615,0.7745609871855719,"[[13159  3830]
 [ 3244 22678]]","[[4609 1459]
 [ 984 8274]]","[[ 961  255]
 [ 220 1632]]"
6,6,805.2665741443634,0.36827458374734434,0.36936706987520057,0.3648511189967394,0.8564283834091678,0.8710135430318916,0.8831385642737897,0.8785973304528971,0.8614171527327716,0.8569114470842333,0.8673712272683995,0.8661887694145759,0.8698273499588929,0.8269318396334178,0.8333947991745598,0.8421070393315904,0.765803631472764,0.7639620653319283,0.7696411251212415,"[[13171  3818]
 [ 3147 22775]]","[[4887 1181]
 [1283 7975]]","[[1006  210]
 [ 265 1587]]"
7,7,841.6191470623016,0.369118471718615,0.36968926042318345,0.3661557671924432,0.8558300692979813,0.8569632191134863,0.8709677419354839,0.876629889669007,0.8833441348023331,0.8747300215982722,0.866105118725464,0.8699537258656455,0.8728448275862069,0.8256538111597728,0.8291967872429595,0.8386808002728201,0.7638319327731092,0.7698390285230161,0.7743785850860421,"[[13161  3828]
 [ 3198 22724]]","[[4703 1365]
 [1080 8178]]","[[ 976  240]
 [ 232 1620]]"
8,8,877.7284183502197,0.3641542425556552,0.37186144515872,0.3629061921189229,0.8562696865156743,0.8468880089349172,0.8559542381695268,0.8809119666692384,0.9009505292719809,0.8887688984881209,0.868416048678456,0.8730831632386037,0.8720529801324504,0.8276476956190386,0.8262168598897808,0.830486422928271,0.7674340446983701,0.774753854727847,0.7731329262564585,"[[13156  3833]
 [ 3087 22835]]","[[4560 1508]
 [ 917 8341]]","[[ 939  277]
 [ 206 1646]]"
9,9,913.547444820404,0.36067515345556395,0.36693160186211266,0.36092582282920677,0.8599969729075223,0.8502668308702791,0.8575184016824395,0.8767841987500964,0.894901706632102,0.8806695464362851,0.8683094555873926,0.8720134722660773,0.8689397975492807,0.8294981091460765,0.8272300227293669,0.8289038521655111,0.7672675713996354,0.7730708220584118,0.7682524729156853,"[[13289  3700]
 [ 3194 22728]]","[[4609 1459]
 [ 973 8285]]","[[ 945  271]
 [ 221 1631]]"
10,10,949.0835838317871,0.3626185787309493,0.3637318472067515,0.3573668108632167,0.8583957541310648,0.8512804689910521,0.8630858346498157,0.8797546485610678,0.8940375891121193,0.8849892008639308,0.868943969212597,0.8721352931879248,0.873900293255132,0.8291586239450226,0.8278691571137393,0.8355867056951234,0.7682589947446435,0.7732623318385651,0.7760416666666666,"[[13227  3762]
 [ 3117 22805]]","[[4622 1446]
 [ 981 8277]]","[[ 956  260]
 [ 213 1639]]"
11,11,984.6065740585327,0.3602442336046979,0.37336007729172704,0.36137139052152634,0.861140403736065,0.8574269862870303,0.8663446054750402,0.8820692847774092,0.884748325772305,0.8714902807775378,0.8714792087510005,0.8708734251235979,0.8689098250336473,0.8325232526659428,0.8301460811458756,0.8333602719677162,0.772231416123476,0.7712806026365349,0.7682056163731557,"[[13302  3687]
 [ 3057 22865]]","[[4706 1362]
 [1067 8191]]","[[ 967  249]
 [ 238 1614]]"
12,12,1020.7949607372284,0.3610894207266115,0.365166716525952,0.36258651812871295,0.8593679458239277,0.8501072851742106,0.8558746736292429,0.881182007561145,0.8986822207820263,0.8849892008639308,0.8701382804464591,0.8737201365187713,0.870188478895673,0.830578642841141,0.828461084023182,0.8290077583267023,0.7701281186783547,0.7757575757575758,0.7702067669172933,"[[13251  3738]
 [ 3080 22842]]","[[4601 1467]
 [ 938 8320]]","[[ 940  276]
 [ 213 1639]]"
13,13,1056.9594852924347,0.3602779069471927,0.3693134324004253,0.3649146631360054,0.8593249104280596,0.8475715303940535,0.8554342173686947,0.8789831031556207,0.8991142795420177,0.8882289416846653,0.869042851421706,0.8725824204622884,0.871523178807947,0.8297146371037389,0.8262051292238763,0.8298052603160168,0.7684135977337111,0.7739655973965598,0.7723004694835681,"[[13259  3730]
 [ 3137 22785]]","[[4571 1497]
 [ 934 8324]]","[[ 938  278]
 [ 207 1645]]"
14,14,1093.4032809734344,0.3589852997323587,0.3664797767996788,0.35745243231455487,0.8598634838028435,0.8543156149621801,0.8739903069466882,0.8796003394799784,0.8905811190321884,0.8763498920086393,0.8696199393581113,0.8720715003437517,0.8751685090320841,0.8304352865802976,0.8294369009795088,0.8419578407411618,0.7693164181118833,0.7731620405101275,0.7780441035474592,"[[13273  3716]
 [ 3121 22801]]","[[4662 1406]
 [1013 8245]]","[[ 982  234]
 [ 229 1623]]"
15,15,1129.6454601287842,0.3558822686207436,0.370265547807018,0.360028022279342,0.8624154735370783,0.8473694942903752,0.8563248308172826,0.8806805030476044,0.8977100885720458,0.8882289416846653,0.8714522932452808,0.8718136997797126,0.8719851576994434,0.8331532481686901,0.8255030337388903,0.8306276287370694,0.7721891489649574,0.7727568572756858,0.7730263157894737,"[[13347  3642]
 [ 3093 22829]]","[[4571 1497]
 [ 947 8311]]","[[ 940  276]
 [ 207 1645]]"
16,16,1166.0308556556702,0.3555723583059652,0.37040255665779115,0.3592948665221532,0.8606985750272587,0.8583498487535204,0.8705501618122977,0.8831108710747627,0.888852883992223,0.8714902807775378,0.87176069612902,0.8733351021491111,0.8710199676200756,0.8325142912675597,0.8325279581464081,0.8370609298624531,0.7726735747797617,0.7751507159005275,0.7715105162523901,"[[13284  3705]
 [ 3030 22892]]","[[4710 1358]
 [1029 8229]]","[[ 976  240]
 [ 238 1614]]"
17,17,1202.4610924720764,0.356644136742467,0.3655752604206403,0.3572936716179053,0.8594525492555272,0.8556615512235587,0.8704997313272435,0.8817992438855027,0.8913372218621732,0.8747300215982722,0.8704825012376709,0.8731351179769337,0.872609749528683,0.8308872610033199,0.8309685450115085,0.8382696160622939,0.7706675657451113,0.7748356807511737,0.7740086000955566,"[[13251  3738]
 [ 3064 22858]]","[[4676 1392]
 [1006 8252]]","[[ 975  241]
 [ 232 1620]]"
18,18,1238.0709886550903,0.36037684453740004,0.3708895246187846,0.3581594011435906,0.8581811334965167,0.8525488574087478,0.8669846316905141,0.8791374122367102,0.8905811190321884,0.8833693304535637,0.8685328810717076,0.8711500871678377,0.8751002941963092,0.828732282550164,0.8277889115266414,0.8384774283846766,0.767616545405551,0.7717147135904155,0.7779362815026153,"[[13223  3766]
 [ 3133 22789]]","[[4642 1426]
 [1013 8245]]","[[ 965  251]
 [ 216 1636]]"
