,epoch,total time,train loss,val loss,test loss,train Precision,val Precision,test Precision,train Recall,val Recall,test Recall,train F1,val F1,test F1,train ROC,val ROC,test ROC,train Jaccard Score,val Jaccard Score,test Jaccard Score,train Confusion Matrix,val Confusion Matrix,test Confusion Matrix
15,15,107.62950253486633,0.48143747972235795,0.5777962083617846,0.5826018452644348,0.805912689765381,0.7861091083874069,0.787621359223301,0.8560296273435691,0.7066321019658673,0.7008639308855291,0.830215504340018,0.7442548350398179,0.7417142857142857,0.7707365748113454,0.7066449896777259,0.706517491758554,0.709716625087955,0.5926798333031347,0.5894641235240691,"[[11645  5344]
 [ 3732 22190]]","[[4288 1780]
 [2716 6542]]","[[ 866  350]
 [ 554 1298]]"
16,16,114.94932818412781,0.4790015115979172,0.5838788025081157,0.5906605670849482,0.8020467941995444,0.7962709757613424,0.7862928348909657,0.8556052773705732,0.6919421041261612,0.6814254859611231,0.8279608026131591,0.7404496330116165,0.7301128145791148,0.7666983947627486,0.7109183164005889,0.6996765587700352,0.7064275703911326,0.5878682206111774,0.5749430523917995,"[[11515  5474]
 [ 3743 22179]]","[[4429 1639]
 [2852 6406]]","[[ 873  343]
 [ 590 1262]]"
17,17,122.58538436889648,0.4789995245103325,0.5608348091443379,0.5691956679026285,0.8077285579641847,0.7556016597510373,0.7507804370447451,0.8595787362086259,0.7867790019442644,0.7791576673866091,0.8328474246841594,0.7708752248915229,0.7647058823529411,0.7736883615706734,0.6992563434243404,0.6926215968511993,0.7135720233139051,0.6271741002238678,0.6190476190476191,"[[11685  5304]
 [ 3640 22282]]","[[3712 2356]
 [1974 7284]]","[[ 737  479]
 [ 409 1443]]"
18,18,129.79073238372803,0.479612567328981,0.5897102986772855,0.59757928053538,0.8027919424252288,0.8318657127132636,0.8285312719606466,0.856338245505748,0.6530568157269389,0.6366090712742981,0.8287010247699401,0.7316955101052887,0.72,0.7676829258019058,0.725836252293265,0.717975588268728,0.7075059760956175,0.5769083969465649,0.5625,"[[11536  5453]
 [ 3724 22198]]","[[4846 1222]
 [3212 6046]]","[[ 972  244]
 [ 673 1179]]"
19,19,136.675434589386,0.47983622018780026,0.5899799394110838,0.5967098871866862,0.8058326381080199,0.828598613565312,0.828847481021394,0.8570326363706504,0.6584575502268308,0.6484881209503239,0.8306444074704156,0.7337947637676798,0.7276582853680703,0.7709732020513562,0.7253230401101194,0.7222703762646356,0.710343725019984,0.5795227683239852,0.5719047619047619,"[[11636  5353]
 [ 3706 22216]]","[[4807 1261]
 [3162 6096]]","[[ 968  248]
 [ 651 1201]]"
20,20,143.86435198783875,0.48323336660507177,0.5707831521828969,0.5771983576317629,0.8026454067765899,0.8239637305699482,0.8322147651006712,0.8544479592624026,0.6870814430762584,0.6695464362850972,0.8277369807724648,0.7493226528448581,0.7420706163973668,0.766943798337423,0.7315598382157824,0.7319771655109698,0.7061017597551645,0.599133465197325,0.5899143672692674,"[[11543  5446]
 [ 3773 22149]]","[[4709 1359]
 [2897 6361]]","[[ 966  250]
 [ 612 1240]]"
21,21,151.34599375724792,0.4816242412974437,0.5742448049287001,0.5821342604855696,0.8041348899410851,0.8206121658271988,0.828155981493721,0.8582671090193658,0.6863253402462735,0.6765658747300216,0.8303196551531098,0.7474854420328216,0.7447251114413076,0.7696480050364944,0.7287098026214888,0.7313750426281688,0.7098688618742223,0.5967878275570583,0.5932765151515151,"[[11570  5419]
 [ 3674 22248]]","[[4679 1389]
 [2904 6354]]","[[ 956  260]
 [ 599 1253]]"
22,22,158.68362593650818,0.4789642444146531,0.5864612177014351,0.5900683353344599,0.8054831232797335,0.8405492503853159,0.847887323943662,0.8579970681274594,0.6479801252970404,0.6501079913606912,0.8309111966227071,0.7318084781945715,0.7359413202933985,0.7709256633827006,0.7302194627803593,0.7362382062066614,0.7107340299747548,0.577048864948057,0.5822050290135397,"[[11618  5371]
 [ 3681 22241]]","[[4930 1138]
 [3259 5999]]","[[1000  216]
 [ 648 1204]]"
23,23,165.4826261997223,0.47934091685428504,0.5569366176923116,0.5553628839552402,0.8055182915775353,0.814508276533593,0.8221665623043206,0.8570712136409228,0.7228343054655433,0.708963282937365,0.8304954862344167,0.7659379649765365,0.7613801101768629,0.7706687517966224,0.7358403564242681,0.7377053256792088,0.7101259349229687,0.6206640697458727,0.6147003745318352,"[[11625  5364]
 [ 3705 22217]]","[[4544 1524]
 [2566 6692]]","[[ 932  284]
 [ 539 1313]]"
24,24,172.6850209236145,0.47778193776806194,0.5837012973924478,0.5896451013783613,0.8052949911267249,0.8536759457530335,0.8589001447178003,0.8577656045058252,0.6459278461870814,0.6409287257019438,0.830702557301104,0.7354116706634692,0.7340754483611627,0.7706627775310336,0.7385044636340813,0.7402834417983403,0.7104287813917822,0.5815423514538559,0.5798729848558867,"[[11613  5376]
 [ 3687 22235]]","[[5043 1025]
 [3278 5980]]","[[1021  195]
 [ 665 1187]]"
25,25,179.24738359451294,0.48003116462911877,0.5490336132546266,0.5492667990426222,0.807055987728717,0.8221630776675538,0.8297347316471314,0.8524805184785125,0.7340678332253187,0.7262419006479481,0.8291465771157346,0.775622004108651,0.7745465015836452,0.7707572996771865,0.7459066918268978,0.7496341082187109,0.7081557442717513,0.633482475764355,0.6320488721804511,"[[11706  5283]
 [ 3824 22098]]","[[4598 1470]
 [2462 6796]]","[[ 940  276]
 [ 507 1345]]"
26,26,186.33469796180725,0.4805927785734336,0.5699528900285562,0.5683643519878387,0.804659238894516,0.8426260195213264,0.8404539385847797,0.8581127999382764,0.6807085763663858,0.6798056155507559,0.8305268267184408,0.7530620780307103,0.7516417910447761,0.7701300358511795,0.7433701088819404,0.7416297814595885,0.7101717642551562,0.6039290848107332,0.602104256336681,"[[11589  5400]
 [ 3678 22244]]","[[4891 1177]
 [2956 6302]]","[[ 977  239]
 [ 593 1259]]"
27,27,193.37247681617737,0.47740734634654863,0.6056909799575806,0.6113699687023958,0.8065159815694953,0.8692541856925419,0.8783679753656659,0.8575727181544633,0.6168718945776626,0.6160907127429806,0.8312611012433393,0.7216325499115491,0.7242145350682323,0.7718318591066624,0.7376548002881721,0.7430782511083324,0.7112462006079028,0.5644954037758229,0.5676616915422885,"[[11656  5333]
 [ 3692 22230]]","[[5209  859]
 [3547 5711]]","[[1058  158]
 [ 711 1141]]"
28,28,200.33179664611816,0.47983518721801893,0.5730465513964494,0.581338052948316,0.8070655146013344,0.8607753230512714,0.8578465869106263,0.8539850320191343,0.669151004536617,0.658207343412527,0.8298626080110963,0.7529626253418414,0.7448823709135349,0.7712446791739677,0.7520112306796467,0.7460444611799476,0.7092009995514833,0.6038011695906432,0.5934761441090555,"[[11697  5292]
 [ 3785 22137]]","[[5066 1002]
 [3063 6195]]","[[1014  202]
 [ 633 1219]]"
29,29,207.38484930992126,0.4763373103702352,0.572941551109155,0.5744402520358562,0.8070175438596491,0.8589211618257261,0.8567474048442907,0.8588843453437235,0.6707712248865846,0.6684665226781857,0.8321435245748459,0.7532751091703057,0.7509857446163178,0.7727525499748227,0.7513381503470498,0.7491181297601455,0.7125392050182423,0.6042031523642732,0.6012627489072365,"[[11665  5324]
 [ 3658 22264]]","[[5048 1020]
 [3048 6210]]","[[1009  207]
 [ 614 1238]]"
