,epoch,total time,train loss,val loss,test loss,train Precision,val Precision,test Precision,train Recall,val Recall,test Recall,train F1,val F1,test F1,train ROC,val ROC,test ROC,train Jaccard Score,val Jaccard Score,test Jaccard Score,train Confusion Matrix,val Confusion Matrix,test Confusion Matrix
0,0,420.00993943214417,0.3172498531196089,0.39430499511460465,0.3786383954187234,0.8974967465360177,0.9091111111111111,0.9118625277161863,0.9045598333461924,0.8837761935623245,0.8882289416846653,0.90101444820166,0.8962646511118414,0.899890590809628,0.8734642123938567,0.8744853281588816,0.8787361813686484,0.8198601398601398,0.8120285827709408,0.8180009945300846,"[[14311  2678]
 [ 2474 23448]]","[[5250  818]
 [1076 8182]]","[[1057  159]
 [ 207 1645]]"
1,1,427.95774483680725,0.23068573055345387,0.3740017618983984,0.37030858049790066,0.9380404016905122,0.879789174944253,0.8797564687975646,0.9332998996990973,0.9375675091812486,0.9362850971922246,0.9356641463461799,0.9077598828696926,0.9071409887522888,0.9196195183939009,0.8710579800355815,0.8706918907013754,0.8791061046511628,0.8310991957104558,0.8300622307324078,"[[15391  1598]
 [ 1729 24193]]","[[4882 1186]
 [ 578 8680]]","[[ 979  237]
 [ 118 1734]]"
2,2,435.9901247024536,0.20066255047207787,0.27520687685658535,0.2567311115562916,0.9474902581118099,0.930784442979565,0.9372592184920198,0.947380603348507,0.915100453661698,0.9195464362850972,0.9474354275573388,0.9228758169934641,0.9283183428727174,0.9336349717548941,0.9056385590655227,0.9128982181425487,0.9001209544404941,0.8567961165048543,0.8662258392675484,"[[15628  1361]
 [ 1364 24558]]","[[5438  630]
 [ 786 8472]]","[[1102  114]
 [ 149 1703]]"
3,3,443.8855674266815,0.17484970497233526,0.38576055467128756,0.3583797812461853,0.9582578531508962,0.9531168831168831,0.963130659767141,0.9591080935113031,0.7927198098941456,0.8039956803455723,0.9586827848150076,0.865550182804576,0.8763978811065333,0.9476804815075499,0.8666136953228144,0.8785603401727862,0.9206443251249768,0.7629691236095228,0.7799895233106339,"[[15906  1083]
 [ 1060 24862]]","[[5707  361]
 [1919 7339]]","[[1159   57]
 [ 363 1489]]"
4,4,451.91185092926025,0.14897577712933222,0.4401124682277441,0.4163822227468093,0.9649978868098513,0.8363173857743861,0.8464180569185475,0.9689067201604814,0.9233095701015338,0.9314254859611231,0.9669483531925542,0.8776631243903691,0.8868894601542416,0.9576418938373777,0.8238004673184004,0.8370120850858247,0.9360116274736332,0.7819961577165858,0.7967667436489607,"[[16078   911]
 [  806 25116]]","[[4395 1673]
 [ 710 8548]]","[[ 903  313]
 [ 127 1725]]"
5,5,459.9008364677429,0.13316648675217516,0.34056258484100305,0.3157076233377059,0.9718835339820763,0.8777975836799367,0.8834417208604303,0.9747704652418795,0.9574422121408511,0.9535637149028078,0.9733248589202828,0.9158917131638769,0.9171643728901584,0.9658713118486755,0.8770401568285007,0.8809759363987723,0.948035868382546,0.844834159359512,0.8470023980815348,"[[16258   731]
 [  654 25268]]","[[4834 1234]
 [ 394 8864]]","[[ 983  233]
 [  86 1766]]"
6,6,467.9153277873993,0.12049040209413284,1.0030233313329517,0.9589473488740623,0.9784942084942085,0.9825471698113207,0.988479262672811,0.9776637605123062,0.4499891985310002,0.4632829373650108,0.9780788082281656,0.6172766335753445,0.6308823529411764,0.9724389201054673,0.7188970382898904,0.7275296265772423,0.9570980777219683,0.44642091727389627,0.4607948442534909,"[[16432   557]
 [  579 25343]]","[[5994   74]
 [5092 4166]]","[[1206   10]
 [ 994  858]]"
7,7,475.8811755180359,0.11003254165518142,0.3842468775808811,0.3743436684211095,0.9811233531088682,0.9526964202696421,0.9557109557109557,0.9824859192963505,0.8853964139122921,0.8855291576673866,0.9818041634541249,0.9178143544955772,0.9192825112107623,0.976821863644879,0.9091616215902922,0.9115145788336934,0.9642586703013781,0.8481117434040352,0.8506224066390041,"[[16499   490]
 [  454 25468]]","[[5661  407]
 [1061 8197]]","[[1140   76]
 [ 212 1640]]"
8,8,483.9416494369507,0.10179085079358802,0.38038608034451804,0.36609156988561153,0.9828321235165342,0.9482902418682235,0.9504477611940298,0.987192346269578,0.8596889176928062,0.8596112311015118,0.9850074096884082,0.9018185938473741,0.9027502126453076,0.9804406018828025,0.8940830877191783,0.8956773260770717,0.97045773446092,0.8211927362773421,0.8227390180878553,"[[16542   447]
 [  332 25590]]","[[5634  434]
 [1299 7959]]","[[1133   83]
 [ 260 1592]]"
9,9,491.9229063987732,0.09282803302630782,0.33475918347636857,0.3343566625068585,0.9862185779728221,0.8986402966625463,0.9022130725681935,0.9883110871074763,0.9423201555411536,0.9465442764578834,0.9872637237711709,0.9199620373299588,0.9238471673254282,0.9836193142288808,0.8900789966894956,0.8951471382289418,0.9748477929984779,0.8517867603983597,0.8584720861900098,"[[16631   358]
 [  303 25619]]","[[5084  984]
 [ 534 8724]]","[[1026  190]
 [  99 1753]]"
10,10,500.1801862716675,0.09358507220722026,0.3193705034752687,0.3150453182558219,0.9859214524752856,0.9519898195279963,0.9548349739432542,0.9887740143507445,0.888852883992223,0.8903887688984882,0.9873456730676631,0.9193386213830856,0.9214864487286951,0.983615331385155,0.9102306608491108,0.9131220160281914,0.975007608034084,0.8507184947792825,0.8544041450777202,"[[16623   366]
 [  291 25631]]","[[5653  415]
 [1029 8229]]","[[1138   78]
 [ 203 1649]]"
11,11,508.4984333515167,0.0883894857972683,0.26370341976483663,0.2650666969517867,0.9878396059416609,0.9364168110918544,0.9311632870864461,0.9902785278913664,0.9337869950313242,0.9422246220302376,0.9890575633813671,0.9351000540832882,0.9366612989801396,0.9858391285639656,0.9185250070740009,0.918069547857224,0.978352008537236,0.8781107160995429,0.8808682483594145,"[[16673   316]
 [  252 25670]]","[[5481  587]
 [ 613 8645]]","[[1087  129]
 [ 107 1745]]"
12,12,516.5228164196014,0.08364160107226953,0.308928599084417,0.28464892134070396,0.9905216922247052,0.9100845535161889,0.9188630490956072,0.9917444641617159,0.9533376539209333,0.9600431965442765,0.9911327010563652,0.9312091158472251,0.9390018484288355,0.9886322532710398,0.9048164868154436,0.9154656772195067,0.9824212778966677,0.8712734452122408,0.8850174216027874,"[[16743   246]
 [  214 25708]]","[[5196  872]
 [ 432 8826]]","[[1059  157]
 [  74 1778]]"
13,13,524.5308465957642,0.08187652023376099,0.3259206712245941,0.3252498032525182,0.9904193920738745,0.8881631037212985,0.891542288557214,0.9930175140807036,0.9693238280406136,0.9676025917926566,0.9917167514254893,0.9269703543022415,0.928016571724495,0.9891804858060237,0.891550509933293,0.8941631380015914,0.9835695999388636,0.8638814016172507,0.8657004830917875,"[[16740   249]
 [  181 25741]]","[[4938 1130]
 [ 284 8974]]","[[ 998  218]
 [  60 1792]]"
14,14,532.7616400718689,0.08118324729037427,0.44581274408847094,0.45548096609612304,0.9910700538876058,0.9662307985273582,0.9641734758013828,0.9932875549726101,0.822099805573558,0.82829373650108,0.9921775654117375,0.8883571637000292,0.8910833575370316,0.9898158299908667,0.8891316430636412,0.89070936825054,0.984476561902577,0.7991390172196556,0.8035620743844945,"[[16757   232]
 [  174 25748]]","[[5802  266]
 [1647 7611]]","[[1159   57]
 [ 318 1534]]"
15,15,540.8272681236267,0.08275620445298652,0.3621774793912967,0.34425568021833897,0.9892332538644928,0.9479747756487994,0.9519172245891662,0.9924388550266183,0.844350831713113,0.8444924406047516,0.9908334617162224,0.8931672760511883,0.8949928469241774,0.9879788012257112,0.8868260420925486,0.8897626676707968,0.9818334478284101,0.8069577784659854,0.8099430346970482,"[[16709   280]
 [  196 25726]]","[[5639  429]
 [1441 7817]]","[[1137   79]
 [ 288 1564]]"
