,epoch,total time,train loss,val loss,test loss,train Precision,val Precision,test Precision,train Recall,val Recall,test Recall,train F1,val F1,test F1,train ROC,val ROC,test ROC,train Jaccard Score,val Jaccard Score,test Jaccard Score,train Confusion Matrix,val Confusion Matrix,test Confusion Matrix
0,0,26.426664352416992,0.5389151030353138,0.49428702269991237,0.4983781675497691,0.7746372103097249,0.8149043745878215,0.80623973727422,0.8278296427744772,0.8008209116439836,0.7953563714902808,0.8003505892883783,0.8078012638919154,0.8007610763794509,0.7301782859819763,0.7616497438905483,0.7521189752188245,0.6671537385356754,0.6775726558216049,0.6677243880326382,"[[10746  6243]
 [ 4463 21459]]","[[4384 1684]
 [1844 7414]]","[[ 862  354]
 [ 379 1473]]"
1,1,52.722376108169556,0.4934752625191495,0.48274303873380026,0.48938830693562824,0.7972384257550026,0.7930966274354663,0.7830609212481426,0.8330375742612453,0.8661697990926766,0.853671706263499,0.8147449441593722,0.828024162321235,0.8168431929733919,0.7548847886610247,0.7607052027763976,0.7467371689212232,0.687400522060228,0.7065198237885463,0.6903930131004367,"[[11497  5492]
 [ 4328 21594]]","[[3976 2092]
 [1239 8019]]","[[ 778  438]
 [ 271 1581]]"
2,2,79.08585596084595,0.4786381381785586,0.4739659510552883,0.4789411537349224,0.805286506469501,0.805387688210591,0.7937723328228689,0.8403286783427205,0.8493195074530137,0.8396328293736501,0.8224344936947822,0.8267704116502813,0.8160587772238258,0.7651522725400106,0.7681007557040941,0.7536979936341934,0.6984193145019078,0.7046961821114895,0.68927304964539,"[[11722  5267]
 [ 4139 21783]]","[[4168 1900]
 [1395 7863]]","[[ 812  404]
 [ 297 1555]]"
3,3,105.24596190452576,0.46446028422741664,0.47258625030517576,0.4786834667126338,0.814408944504091,0.8217864454261394,0.8119703389830508,0.848622791451277,0.8238280406135234,0.8277537796976242,0.8311639242060719,0.8228059765898916,0.8197860962566845,0.776774754369467,0.7756252925546193,0.7679064951119698,0.7111039275901083,0.6989552785923754,0.6946080652469415,"[[11976  5013]
 [ 3924 21998]]","[[4414 1654]
 [1631 7627]]","[[ 861  355]
 [ 319 1533]]"
4,4,131.53901600837708,0.4469258217584519,0.47858383183677994,0.48189271117250126,0.8228004031505468,0.8189134808853119,0.8073919833420093,0.8503201913432605,0.8352775977532945,0.8374730021598272,0.8363339720361974,0.8270145981498316,0.8221574344023324,0.7854520492886766,0.7767357006564759,0.7665983431851768,0.718706185398937,0.7050510576221736,0.698019801980198,"[[12242  4747]
 [ 3880 22042]]","[[4358 1710]
 [1525 7733]]","[[ 846  370]
 [ 301 1551]]"
5,5,158.13456010818481,0.4303465202628147,0.4734720518191656,0.47871384645501774,0.832218776852094,0.7984007996001999,0.7885856079404466,0.8593472725869917,0.8628213437027435,0.8579913606911447,0.8455654880525347,0.8293619893059233,0.821825704680631,0.7974998768020602,0.7652109355296842,0.7538312066613619,0.7324499391707493,0.708470066518847,0.6975417032484635,"[[12498  4491]
 [ 3646 22276]]","[[4051 2017]
 [1270 7988]]","[[ 790  426]
 [ 263 1589]]"
6,6,184.52845573425293,0.4112469051920232,0.48917530501882234,0.4878496279319127,0.8431232629760385,0.8107798165137615,0.8096957194430119,0.8660211403441093,0.8400302441131994,0.847732181425486,0.8544188170815255,0.8251458885941645,0.8282774993405434,0.8100780844459965,0.7704600792088738,0.7721391170285324,0.7458387321837935,0.7023390228483699,0.7068887888338586,"[[12812  4177]
 [ 3473 22449]]","[[4253 1815]
 [1481 7777]]","[[ 847  369]
 [ 282 1570]]"
7,7,210.78613114356995,0.39334514311381746,0.47598543589313824,0.4842347204685211,0.8545288892263305,0.7982650796852935,0.7855029585798816,0.8683743538307229,0.8548282566429034,0.8601511879049676,0.8613959895913057,0.8255789693302733,0.8211340206185567,0.8214083200079508,0.7626151830347014,0.7512104623735365,0.7565369362102574,0.7029667791792503,0.6965456930476607,"[[13157  3832]
 [ 3412 22510]]","[[4068 2000]
 [1344 7914]]","[[ 781  435]
 [ 259 1593]]"
8,8,235.80396819114685,0.37508045607024715,0.504914707193772,0.5074447517593702,0.8621837298135472,0.7881947860304968,0.7769679300291545,0.879446030398889,0.8654136962626917,0.8633909287257019,0.8707293317800737,0.8250012871338104,0.8179028132992328,0.8324771502279924,0.7553007835301592,0.742961911731272,0.7710545897314482,0.7021295241433705,0.6919082648204241,"[[13345  3644]
 [ 3125 22797]]","[[3915 2153]
 [1246 8012]]","[[ 757  459]
 [ 253 1599]]"
9,9,261.029700756073,0.357747249482643,0.5034709239999453,0.5181826986372471,0.8714140692559311,0.8219520138964281,0.8050348152115694,0.8941053931023841,0.8177792179736444,0.8115550755939525,0.8826139111559625,0.8198603064594726,0.8082817961817693,0.8463993326098183,0.773754473851687,0.7561064851653971,0.789891622929589,0.6947146265369792,0.6782490974729242,"[[13569  3420]
 [ 2745 23177]]","[[4428 1640]
 [1687 7571]]","[[ 852  364]
 [ 349 1503]]"
10,10,286.7313907146454,0.3397895173125324,0.5101044930517673,0.526707723736763,0.8810923572918642,0.8135974304068523,0.7998944033790919,0.8961499884268189,0.820803629293584,0.8180345572354212,0.8885573852009103,0.8171846435100548,0.8088627869727709,0.8558094106004834,0.7669443327746759,0.753178462828237,0.7994631242041504,0.6908809891808346,0.6790676826535186,"[[13854  3135]
 [ 2692 23230]]","[[4327 1741]
 [1659 7599]]","[[ 837  379]
 [ 337 1515]]"
11,11,312.54725766181946,0.3246457663231662,0.5164450906217098,0.5299688093364239,0.8878642987249544,0.8171155516941789,0.7997847147470398,0.9025923925623023,0.812702527543746,0.8023758099352052,0.8951677698282129,0.8149030650926026,0.801078167115903,0.8643281581388238,0.7675905518404292,0.7482273786518131,0.810229594486962,0.6876256625845366,0.6681654676258992,"[[14034  2955]
 [ 2525 23397]]","[[4384 1684]
 [1734 7524]]","[[ 844  372]
 [ 366 1486]]"
12,12,337.72819232940674,0.31421919109388474,0.5330096642176311,0.5426466477413973,0.8929165406713033,0.7977196375852591,0.7857142857142857,0.9113108556438546,0.846403110823072,0.8434125269978402,0.9020199320325327,0.821340600597453,0.8135416666666667,0.872277948276339,0.7594738032691497,0.7465417898147096,0.8215266910102591,0.6968430413517118,0.6856892010535558,"[[14156  2833]
 [ 2299 23623]]","[[4081 1987]
 [1422 7836]]","[[ 790  426]
 [ 290 1562]]"
13,13,363.2954535484314,0.2969908898341514,0.5720631065467994,0.5861410026748975,0.9038052559623272,0.801679983609916,0.7937403796818882,0.9181004552117892,0.8453229639230936,0.8353131749460043,0.91089677345275,0.8229232386961094,0.8139963167587477,0.884501990511304,0.7631361029239727,0.7523605348414232,0.8363732208750659,0.6991245309987494,0.6863354037267081,"[[14456  2533]
 [ 2123 23799]]","[[4132 1936]
 [1432 7826]]","[[ 814  402]
 [ 305 1547]]"
14,14,389.6212799549103,0.2836170617845796,0.5634839738408725,0.5680770340065161,0.908535660091047,0.8114944961896697,0.804865150713908,0.9238870457526426,0.828148628213437,0.8218142548596112,0.9161470486974485,0.8197369827862718,0.8132514026182207,0.8909858443784698,0.7673208533288675,0.7591801537455951,0.8452687678678573,0.6945375486910046,0.6852769022962629,"[[14578  2411]
 [ 1973 23949]]","[[4287 1781]
 [1591 7667]]","[[ 847  369]
 [ 330 1522]]"
15,15,416.40172958374023,0.24610452881703773,0.5864649027585983,0.6067029573023319,0.927888461391947,0.8075690207837866,0.7956656346749226,0.939665149294036,0.8435947288831281,0.8326133909287257,0.9337396737776245,0.8251888636483702,0.8137203166226913,0.9141200547812226,0.768451945852243,0.7534777480959418,0.8757145425130325,0.7024012950804929,0.6859430604982206,"[[15096  1893]
 [ 1564 24358]]","[[4207 1861]
 [1448 7810]]","[[ 820  396]
 [ 310 1542]]"
16,16,442.92597484588623,0.22334232642537072,0.6121841202179591,0.630092849334081,0.9357254171576267,0.8126859328516787,0.7985153764581124,0.9496952395648484,0.826204363793476,0.8131749460043196,0.9426585744098332,0.8193893947509373,0.8057784911717496,0.9250801231669672,0.7678319116264676,0.7503374730021598,0.8915365950820265,0.6940386534797205,0.6747311827956989,"[[15298  1691]
 [ 1304 24618]]","[[4305 1763]
 [1609 7649]]","[[ 836  380]
 [ 346 1506]]"
17,17,469.15309715270996,0.21235611400611343,0.6141843644281229,0.6305594630539417,0.9411069153602625,0.8108566581849025,0.7992604331748547,0.951816989429828,0.8260963491034781,0.8169546436285097,0.9464316538483669,0.8184055644729802,0.8080106809078772,0.9304673269004458,0.7660475153559579,0.7522273218142548,0.8983106386077332,0.6926281470748052,0.6778673835125448,"[[15445  1544]
 [ 1249 24673]]","[[4284 1784]
 [1610 7648]]","[[ 836  380]
 [ 339 1513]]"
18,18,495.3564455509186,0.20683252762648321,0.6181631490588189,0.6438839212059975,0.940809731990116,0.801844262295082,0.7870606214977076,0.9547102847002547,0.8453229639230936,0.8342332613390929,0.9477090393857583,0.8230097802082238,0.8099606815203145,0.9315313740294493,0.7633009018692596,0.7452416306695464,0.9006150151024419,0.6992494639027877,0.6806167400881057,"[[15432  1557]
 [ 1174 24748]]","[[4134 1934]
 [1432 7826]]","[[ 798  418]
 [ 307 1545]]"
19,19,521.3521151542664,0.19847552139045938,0.6156824183960755,0.6391488475104173,0.9461881697875748,0.8064146620847652,0.7939802802283342,0.9571020754571407,0.8364657593432707,0.826133909287257,0.951613831194983,0.8211653676899422,0.8097380259327864,0.9370241674007111,0.7650522600276011,0.7498268230646812,0.9076939962682472,0.6965908068723576,0.6803023566029346,"[[15578  1411]
 [ 1112 24810]]","[[4209 1859]
 [1514 7744]]","[[ 819  397]
 [ 322 1530]]"
20,20,547.0114176273346,0.1911163611692332,0.6564125567674637,0.6799735402067503,0.9499064564163262,0.802812532313101,0.7962962962962963,0.9597639071059332,0.8386260531432275,0.8358531317494601,0.9548097403718842,0.820328596333668,0.815595363540569,0.9412687332339367,0.7621772322406974,0.755097618506309,0.9135272086362635,0.6953873712494402,0.6886120996441281,"[[15677  1312]
 [ 1043 24879]]","[[4161 1907]
 [1494 7764]]","[[ 820  396]
 [ 304 1548]]"
21,21,573.2732040882111,0.1926344978357,0.6379007960359255,0.6614460075894991,0.9507934086054318,0.8010691888557623,0.7920944558521561,0.9615770388087339,0.8416504644631669,0.8331533477321814,0.9561548199010319,0.8208585725572821,0.8121052631578948,0.9428227768650768,0.7613822526666527,0.7500470686029329,0.9159929442892841,0.6961493790762083,0.6836508639787329,"[[15699  1290]
 [  996 24926]]","[[4133 1935]
 [1466 7792]]","[[ 811  405]
 [ 309 1543]]"
22,22,599.4160006046295,0.18546198607821548,0.6518435128033161,0.670919102927049,0.953460848318253,0.8056452452869493,0.8008363826450601,0.963428747781807,0.8354936271332901,0.8272138228941684,0.9584188813201573,0.8202980009544515,0.8138114209827357,0.945838218731683,0.7639893976141072,0.7569457272365578,0.9201576950001842,0.6953434016540813,0.6860725481415136,"[[15770  1219]
 [  948 24974]]","[[4202 1866]
 [1523 7735]]","[[ 835  381]
 [ 320 1532]]"
23,23,625.608892917633,0.17811283577854434,0.6364128351211548,0.662410040696462,0.9552,0.8069825959320612,0.7938573659552316,0.9672864748090425,0.8313890689133722,0.8234341252699784,0.961205244192287,0.8190040434134922,0.8083752981712166,0.9490326069966102,0.7639971053202325,0.7488881152665682,0.9253081408222009,0.6934858996305974,0.6783807829181495,"[[15813  1176]
 [  848 25074]]","[[4227 1841]
 [1561 7697]]","[[ 820  396]
 [ 327 1525]]"
24,24,651.7375133037567,0.17879808095416852,0.6246400410930316,0.6399427950382233,0.9538443962070148,0.8076762183643589,0.7946197620279358,0.9662448885116889,0.8341974508533161,0.8293736501079914,0.9600045993752515,0.8207226354941551,0.8116248348745047,0.9474523047538136,0.7655660952354912,0.7514466934750483,0.923085427876465,0.6959538614039831,0.6829702089817696,"[[15777  1212]
 [  875 25047]]","[[4229 1839]
 [1535 7723]]","[[ 819  397]
 [ 316 1536]]"
25,25,678.1145732402802,0.1732551616040014,0.636122087140878,0.6705565415322781,0.9569297676725289,0.8042482299042066,0.7915594441585178,0.9676722475117661,0.8343054655433139,0.8304535637149028,0.962271027141076,0.819001166366239,0.810540184453228,0.9506087413319616,0.7622417242021118,0.7486971765942935,0.9272854977634838,0.6934817741066619,0.6814355338945502,"[[15860  1129]
 [  838 25084]]","[[4188 1880]
 [1534 7724]]","[[ 811  405]
 [ 314 1538]]"
26,26,704.6459813117981,0.16818983509160934,0.659027048945427,0.6926867018143336,0.9602643946051275,0.8008243173621844,0.7902564102564102,0.9695625337551115,0.8394901706632102,0.83207343412527,0.964891064401574,0.8197015240204609,0.8106259863229879,0.9541732263807636,0.7604669047119611,0.7478623749573718,0.9321637860692827,0.6944866410508445,0.6815568332596197,"[[15949  1040]
 [  789 25133]]","[[4135 1933]
 [1486 7772]]","[[ 807  409]
 [ 311 1541]]"
