,epoch,total time,train loss,val loss,test loss,train Precision,val Precision,test Precision,train Recall,val Recall,test Recall,train F1,val F1,test F1,train ROC,val ROC,test ROC,train Jaccard Score,val Jaccard Score,test Jaccard Score,train Confusion Matrix,val Confusion Matrix,test Confusion Matrix
0,0,43.30603575706482,0.40004245107549996,0.32289529975193243,0.3064940805391719,,0.8240158188028043,0.8269927536231884,,0.9902786779001944,0.9859611231101512,,0.8995290423861853,0.8995073891625616,,0.8338011715143688,0.8359081931340229,,0.8174037089871612,0.8173679498657117,,"[[4110 1958]
 [  90 9168]]","[[ 834  382]
 [  26 1826]]"
1,1,86.41372036933899,0.38819068315483274,0.1823836537078023,0.1763808699324727,,0.9601532567049809,0.9652509652509652,,0.9473968459710521,0.9449244060475162,,0.9537323981949655,0.9549795361527967,,0.9437050149433376,0.9465575977606001,,0.9115568488879651,0.9138381201044387,,"[[5704  364]
 [ 487 8771]]","[[1153   63]
 [ 102 1750]]"
2,2,129.50293064117432,0.3914789025272642,0.20488098214070002,0.19127133768051863,,0.9080900919099081,0.9125127161749745,,0.9711600777705768,0.968682505399568,,0.9385667310402421,0.9397590361445783,,0.9105965187798171,0.9136175684892577,,0.8842446892210858,0.8863636363636364,,"[[5158  910]
 [ 267 8991]]","[[1044  172]
 [  58 1794]]"
3,3,172.4351167678833,0.3918096150626384,0.18944175789753595,0.1835881775865952,,0.9509730136544458,0.9578833693304536,,0.9553899330308921,0.9578833693304536,,0.9531763564847244,0.9578833693304536,,0.9401208069900671,0.946869316244174,,0.9105414865143092,0.9191709844559586,,"[[5612  456]
 [ 413 8845]]","[[1138   78]
 [  78 1774]]"
4,4,215.6787395477295,0.37367588587637457,0.24186656498350204,0.23028386337682605,,0.8762737935012498,0.8821532492725509,,0.9845538993303089,0.9821814254859611,,0.927263479145473,0.9294839039345938,,0.8862288283731308,0.8911729495850857,,0.8643907064959696,0.8682577565632458,,"[[4781 1287]
 [ 143 9115]]","[[ 973  243]
 [  33 1819]]"
5,5,258.91362285614014,0.3831002240823138,0.22776281765351694,0.22165356731663147,,0.9684620836286322,0.9716144293317563,,0.8856124432922877,0.8871490280777538,,0.9251861882193636,0.9274626023144228,,0.9208055624503628,0.9238376719336138,,0.8607874015748032,0.8647368421052631,,"[[5801  267]
 [1059 8199]]","[[1168   48]
 [ 209 1643]]"
6,6,302.0019152164459,0.3772061902231404,0.18085622421155373,0.17940463622411093,,0.9748628884826326,0.9760956175298805,,0.9215813350615684,0.9260259179265659,,0.9474736257634647,0.9504017733444168,,0.9426627835492417,0.9457432221211777,,0.9001899134838574,0.9054910242872228,,"[[5848  220]
 [ 726 8532]]","[[1174   42]
 [ 137 1715]]"
7,7,345.25047159194946,0.38198117949512034,0.20338065552835663,0.18983878009021282,,0.948054818744474,0.9559471365638766,,0.926550010801469,0.937365010799136,,0.9371790669725772,0.9465648854961832,,0.9245472532583482,0.9357877685574627,,0.8817845394736842,0.8985507246376812,,"[[5598  470]
 [ 680 8578]]","[[1136   80]
 [ 116 1736]]"
8,8,388.1998233795166,0.37103420091305106,0.188819582760334,0.18340398371219635,,0.9684329199549042,0.9810996563573883,,0.9278461870814431,0.9249460043196545,,0.9477052074139453,0.952195664257921,,0.9408512412005765,0.9489039232124588,,0.9006080939400294,0.9087533156498674,,"[[5788  280]
 [ 668 8590]]","[[1183   33]
 [ 139 1713]]"
9,9,431.2378525733948,0.3742405686616188,0.43457927636724586,0.4177529125008732,,0.7697955778055903,0.7697781498534952,,0.9965435299200691,0.9929805615550756,,0.8686155439438874,0.8672482904975242,,0.7709316199369627,0.7703389649880641,,0.7677456936007323,0.7656119900083264,,"[[3309 2759]
 [  32 9226]]","[[ 666  550]
 [  13 1839]]"
10,10,474.2567310333252,0.3632817327798832,0.1578535784656803,0.1562699812153975,,0.9550080342795929,0.9599133261105092,,0.962950961330741,0.9568034557235421,,0.9589630506104448,0.9583558680367766,,0.946867702155153,0.9479740962828237,,0.9211613969828477,0.9200415368639667,,"[[5648  420]
 [ 343 8915]]","[[1142   74]
 [  80 1772]]"
11,11,517.5383174419403,0.36917663352297886,0.2056295110533635,0.20510262281944355,,0.9736035823709639,0.9768408551068883,,0.8924173687621516,0.8882289416846653,,0.9312443642921551,0.9304298642533937,,0.9277512025089597,0.9280782866318062,,0.8713351613583632,0.8699101004759386,,"[[5844  224]
 [ 996 8262]]","[[1177   39]
 [ 207 1645]]"
12,12,560.7950768470764,0.3765532831395311,0.1566110433700184,0.14832985028624535,,0.9559741657696448,0.9621007038440714,,0.9592784618708144,0.9595032397408207,,0.9576234634461936,0.9608002162746688,,0.9459378466242668,0.9509687251335683,,0.9186924588807283,0.9245577523413111,,"[[5659  409]
 [ 377 8881]]","[[1146   70]
 [  75 1777]]"
13,13,604.1944949626923,0.36638651828148533,0.20524676789840063,0.2060565178593,,0.980857310628303,0.9835002946375958,,0.9021386908619572,0.9011879049676026,,0.9398525853823215,0.9405466328543252,,0.9376382313901085,0.9390807945890645,,0.8865300923468846,0.8877659574468085,,"[[5905  163]
 [ 906 8352]]","[[1188   28]
 [ 183 1669]]"
14,14,647.6108686923981,0.35899035317734596,0.14129820909971993,0.1360624007259806,,0.9637602769363912,0.966991341991342,,0.9623028731907539,0.964902807775378,,0.9630310236731164,0.965945945945946,,0.9535476132598464,0.9573691670455838,,0.9286980089648702,0.9341348667015159,,"[[5733  335]
 [ 349 8909]]","[[1155   61]
 [  65 1787]]"
15,15,691.2690234184265,0.3580889725569813,0.2734015014022589,0.26943275953332585,,0.9718080441047487,0.9754098360655737,,0.8377619356232447,0.8353131749460043,,0.8998201751841755,0.8999418266433973,,0.900341086466863,0.9016204032624758,,0.8178846356638194,0.8180856689582232,,"[[5843  225]
 [1502 7756]]","[[1177   39]
 [ 305 1547]]"
16,16,735.0017561912537,0.35253077073554906,0.19465509965084493,0.18978099369754395,,0.9251777800680202,0.9333333333333333,,0.969647872110607,0.9676025917926566,,0.9468909867623015,0.9501590668080594,,0.9250019189162132,0.9311697169489599,,0.8991386217948718,0.9050505050505051,,"[[5342  726]
 [ 281 8977]]","[[1088  128]
 [  60 1792]]"
17,17,778.4725501537323,0.3600294767391114,0.18314713730166357,0.18063377464811006,,0.9630505801509519,0.9696969696969697,,0.9234175847915317,0.9157667386609071,,0.9428177557209815,0.9419605665093029,,0.9346817653687389,0.9360906061725588,,0.8918214062174004,0.8902887139107611,,"[[5740  328]
 [ 709 8549]]","[[1163   53]
 [ 156 1696]]"
18,18,822.5779616832733,0.3620826114368226,0.16362583090861638,0.16013444866985083,,0.96331179498412,0.9662983425414364,,0.950097213220998,0.9443844492440605,,0.9566588721518299,0.955215729109776,,0.9474447832749684,0.9471099877799249,,0.9169185864693006,0.9142707788813382,,"[[5733  335]
 [ 462 8796]]","[[1155   61]
 [ 103 1749]]"
19,19,866.1581523418427,0.3574832639036079,0.16423029952372115,0.15918462940802178,,0.963690872751499,0.9667957941339236,,0.9374594944912508,0.943304535637149,,0.9503942181340341,0.9549057119431539,,0.9417851196912417,0.9469812151869956,,0.9054773082942097,0.9137029288702929,,"[[5741  327]
 [ 579 8679]]","[[1156   60]
 [ 105 1747]]"
20,20,909.6065676212311,0.34982577104875373,0.13453673369561633,0.13135794488092264,,0.9650912996777659,0.9665768194070081,,0.9705119896305897,0.9681425485961123,,0.9677940542869453,0.9673590504451038,,0.9584761662061979,0.9585778532454245,,0.9375978294897214,0.9367816091954023,,"[[5743  325]
 [ 273 8985]]","[[1154   62]
 [  59 1793]]"
21,21,953.3734736442566,0.346719313878566,0.13480782347420853,0.131110482228299,,0.9657770124838571,0.968682505399568,,0.9693238280406136,0.968682505399568,,0.9675471698113207,0.968682505399568,,0.9584588817197134,0.9604925684892577,,0.9371345029239766,0.9392670157068063,,"[[5750  318]
 [ 284 8974]]","[[1158   58]
 [  58 1794]]"
22,22,997.2488234043121,0.33857288397848606,0.1267760805785656,0.12207917465517919,,0.9633793768069386,0.9641327623126338,,0.9718081659105638,0.9724622030237581,,0.9675754153895789,0.9682795698924731,,0.9577234633112476,0.9586817594066158,,0.9371875,0.938509640437728,,"[[5726  342]
 [ 261 8997]]","[[1149   67]
 [  51 1801]]"
23,23,1041.4036593437195,0.33890399037461194,0.13062551332016786,0.1268600948775808,,0.9810901001112347,0.9822222222222222,,0.9526895657809462,0.9546436285097192,,0.9666812801402893,0.968236582694414,,0.9623368725410993,0.9641639195180176,,0.9355112431056428,0.9384288747346072,,"[[5898  170]
 [ 438 8820]]","[[1184   32]
 [  84 1768]]"
24,24,1085.6750643253326,0.3409058356302835,0.1342595111578703,0.12903342054535946,,0.9515469323544835,0.9502878074306645,,0.9800172823503996,0.980561555075594,,0.9655722875538765,0.9651873505182036,,0.9519400848139605,0.951218277537797,,0.9334362139917696,0.9327170005136107,,"[[5606  462]
 [ 185 9073]]","[[1121   95]
 [  36 1816]]"
25,25,1129.5233917236328,0.335447914288601,0.14587369974081715,0.13936160504817963,,0.9624824305330306,0.964940668824164,,0.9615467703607691,0.9659827213822895,,0.9620143729399686,0.9654614139233675,,0.9521807681731335,0.9562643870069342,,0.9268089536699635,0.9332290036515388,,"[[5721  347]
 [ 356 8902]]","[[1151   65]
 [  63 1789]]"
26,26,1173.5231258869171,0.33509368133465095,0.14008081369102002,0.13508116422841945,,0.9709845685720495,0.973384030418251,,0.9651112551306977,0.9676025917926566,,0.9680390032502708,0.9704847007852694,,0.9605549683695678,0.9636532695805388,,0.9380577427821523,0.9426617569700158,,"[[5801  267]
 [ 323 8935]]","[[1167   49]
 [  60 1792]]"
27,27,1217.2489833831787,0.3311841831309721,0.12949903660143416,0.12479499913752079,,0.9595184830084159,0.960127591706539,,0.9728883128105422,0.9751619870410367,,0.9661571466881201,0.9675863916421109,,0.9551323568007885,0.9567421777310448,,0.9345299854741648,0.9372080954852102,,"[[5688  380]
 [ 251 9007]]","[[1141   75]
 [  46 1806]]"
28,28,1261.1322467327118,0.3314953634094092,0.12658678637817503,0.12130408625428875,,0.9657320872274143,0.9672922252010724,,0.971052063080579,0.9740820734341252,,0.9683847686756073,0.9706752757600215,,0.9592405997670529,0.9619587998749574,,0.9387073196199227,0.9430214323052797,,"[[5749  319]
 [ 268 8990]]","[[1155   61]
 [  48 1804]]"
29,29,1304.9824919700623,0.33670389360659536,0.12273390920211871,0.11783966841176152,,0.9690566037735849,0.970382337102854,,0.9708360337005832,0.9730021598272138,,0.9699455026169536,0.9716904826098679,,0.961769368201643,0.9638859483346596,,0.9416448402304871,0.9449396958573676,,"[[5781  287]
 [ 270 8988]]","[[1161   55]
 [  50 1802]]"
