,epoch,total time,train loss,val loss,test loss,train Precision,val Precision,test Precision,train Recall,val Recall,test Recall,train F1,val F1,test F1,train ROC,val ROC,test ROC,train Jaccard Score,val Jaccard Score,test Jaccard Score,train Confusion Matrix,val Confusion Matrix,test Confusion Matrix
10,10,1019.6453576087952,0.34279760669562076,0.3117758151143789,0.30295054242014885,0.8660353346309327,0.8515090155240574,0.8543689320388349,0.8925623022914898,0.9538777273709225,0.9503239740820735,0.8790987499525058,0.8997911253757196,0.8997955010224948,0.8409482887053423,0.8500436758146636,0.851806723883142,0.7842784990339311,0.8178366364141507,0.8178438661710037,"[[13410  3579]
 [ 2785 23137]]","[[4528 1540]
 [ 427 8831]]","[[ 916  300]
 [  92 1760]]"
11,11,1063.4285912513733,0.33210616891405415,0.38119574580341575,0.38123689374576014,0.8704564190961553,0.939685428311452,0.951058201058201,0.8961114111565466,0.7808381939943833,0.7764578833693304,0.8830976277372263,0.8529290307356499,0.8549346016646849,0.8463134017346097,0.8521857416906656,0.8578013101057178,0.7906668028183397,0.7435712816292944,0.7466251298026999,"[[13532  3457]
 [ 2693 23229]]","[[5604  464]
 [2029 7229]]","[[1142   74]
 [ 414 1438]]"
12,12,1107.1257092952728,0.3248188274336003,0.36873846252759296,0.36452128427724045,0.8748781402324709,0.9310344827586207,0.9347408829174664,0.9001234472648716,0.8049254698639015,0.7888768898488121,0.887321265591725,0.8633993743482794,0.8556368960468521,0.8518511167691714,0.8569782260328077,0.8524976554507219,0.7974640281622749,0.7596330275229358,0.7476970317297851,"[[13652  3337]
 [ 2589 23333]]","[[5516  552]
 [1806 7452]]","[[1114  102]
 [ 391 1461]]"
13,13,1150.8574786186218,0.31969152710267473,0.3048899228995045,0.29593622125685215,0.8759980507553323,0.8452754781615758,0.8481499279192696,0.9015122289946763,0.9594944912508101,0.953023758099352,0.8885720260841461,0.8987706784033996,0.897533689295703,0.8533990010710035,0.8457657031072772,0.8465776685233602,0.7994868286007526,0.8161521499448732,0.8141143911439115,"[[13681  3308]
 [ 2553 23369]]","[[4442 1626]
 [ 375 8883]]","[[ 900  316]
 [  87 1765]]"
14,14,1194.8225374221802,0.28215723551277605,0.2552455176909765,0.24707911784450212,0.89208984375,0.9195175438596491,0.9272326350606395,0.9162487462387161,0.9058111903218837,0.908207343412527,0.9040079168728352,0.9126129067363151,0.9176213857064921,0.8735696612469701,0.8924243822407045,0.8998273559167899,0.8248306997742664,0.839271417133707,0.8477822580645161,"[[14116  2873]
 [ 2171 23751]]","[[5334  734]
 [ 872 8386]]","[[1084  132]
 [ 170 1682]]"
15,15,1238.741089105606,0.2769416260222594,0.25199623592197895,0.2454519954820474,0.8927059528715393,0.9215364412344058,0.924807903402854,0.9192577733199598,0.9095917044718081,0.9098272138228942,0.9057873230067471,0.9155251141552512,0.9172563962983125,0.875339052061122,0.8957154303506042,0.8985813700693419,0.8277982352532481,0.8442105263157895,0.8471593765711413,"[[14125  2864]
 [ 2093 23829]]","[[5351  717]
 [ 837 8421]]","[[1079  137]
 [ 167 1685]]"
16,16,1282.5655686855316,0.2742327908497481,0.25578102345267933,0.24136517600466809,0.8952922995740832,0.8923803655781475,0.9,0.9163259007792609,0.938647656081227,0.9427645788336934,0.9056869959773511,0.9149294588334386,0.9208860759493671,0.8764041652933917,0.8829691807103565,0.8916125525747414,0.827630662020906,0.8431981370075684,0.8533724340175953,"[[14211  2778]
 [ 2169 23753]]","[[5020 1048]
 [ 568 8690]]","[[1022  194]
 [ 106 1746]]"
17,17,1326.0891106128693,0.26766564501892953,0.25263504988203445,0.23523578668634096,0.8979807112718505,0.8925865246774524,0.9004641567818463,0.9195278142118664,0.9415640527111687,0.9427645788336934,0.9086265390919834,0.9164213624894869,0.9211289897124769,0.8800652785815939,0.884344979552684,0.8920237367852677,0.8325532658050996,0.8457359076355875,0.8537897310513447,"[[14281  2708]
 [ 2086 23836]]","[[5019 1049]
 [ 541 8717]]","[[1023  193]
 [ 106 1746]]"
18,18,1370.0571129322052,0.26695684818107457,0.25474083684384824,0.24626496868828932,0.8987217676558199,0.9056945183608303,0.9130202774813234,0.919489236941594,0.9190969971916181,0.923866090712743,0.9089869000629255,0.9123465394306546,0.9184111647879764,0.8806934677261975,0.8865425658337787,0.894910019040582,0.8331585570469798,0.838820977917981,0.8491315136476427,"[[14303  2686]
 [ 2087 23835]]","[[5182  886]
 [ 749 8509]]","[[1053  163]
 [ 141 1711]]"
19,19,1413.8546350002289,0.2627490528282665,0.24251909566422303,0.2292433793966969,0.9014928749151776,0.903441782613244,0.9111461619348055,0.9224982640228377,0.9328148628213437,0.9357451403887689,0.9118746186699207,0.9178933942711378,0.9232818327117741,0.8843464302632289,0.8903527181608366,0.8983824386154372,0.8380234799369196,0.8482467341125626,0.8574962889658585,"[[14376  2613]
 [ 2009 23913]]","[[5145  923]
 [ 622 8636]]","[[1047  169]
 [ 119 1733]]"
